customer_id,recency_days,purchase_frequency,avg_order_value,total_revenue,tenure,repeat_customer,avg_days_between_purchases
16817,1,4,238.98749999999998,955.95,57,1,18.333333333333332
16819,92,2,91.295,182.59,0,1,0.0
16821,8,1,113.35,113.35,0,0,
16822,313,1,181.39,181.39,0,0,
16823,14,6,316.95166666666665,1901.71,350,1,69.6
16824,20,1,225.6,225.6,0,0,
16825,5,3,350.57,1051.71,156,1,77.5
16827,20,5,78.426,392.13,195,1,48.25
16829,15,1,316.1,316.1,0,0,
16830,69,3,293.86333333333334,881.59,284,1,141.5
16831,191,1,91.8,91.8,0,0,
16832,55,2,109.23,218.45999999999998,29,1,29.0
16833,66,2,651.255,1302.51,183,1,183.0
16834,301,1,485.5,485.5,0,0,
16835,14,4,318.9525,1275.81,182,1,60.333333333333336
16836,33,2,265.25,530.5,167,1,167.0
16838,157,2,285.38,570.76,132,1,132.0
16839,7,10,516.39,5163.9,285,1,31.333333333333332
16840,230,2,69.925,139.85,71,1,71.0
16841,55,6,356.04,2136.2400000000002,268,1,53.2
16843,49,19,493.41368421052636,9374.86,306,1,16.61111111111111
16844,189,2,307.17,614.34,20,1,20.0
16845,245,1,253.88,253.88,0,0,
16846,204,2,314.045,628.09,62,1,62.0
16847,245,1,421.45000000000005,421.45000000000005,0,0,
16848,3,3,376.73333333333335,1130.2,56,1,28.0
16854,44,2,704.48,1408.96,223,1,223.0
16856,44,2,161.54500000000002,323.09000000000003,24,1,24.0
16857,69,1,352.8,352.8,0,0,
16858,33,9,435.2111111111111,3916.9,318,1,39.25
16859,43,5,236.92,1184.6,228,1,56.75
16860,79,3,536.8733333333333,1610.62,209,1,104.5
16861,17,3,257.60999999999996,772.83,118,1,58.5
16862,174,4,165.5825,662.33,154,1,50.666666666666664
16863,36,1,331.47,331.47,0,0,
16864,61,2,204.625,409.25,164,1,164.0
16865,28,1,130.95,130.95,0,0,
16867,316,1,76.74000000000001,76.74000000000001,0,0,
16868,21,3,131.13,393.39,199,1,99.0
16870,96,1,450.15999999999997,450.15999999999997,0,0,
16872,54,3,177.70333333333335,533.11,35,1,17.5
16873,56,6,1248.9616666666668,7493.77,239,1,47.4
16874,6,1,217.74,217.74,0,0,
16875,64,6,356.5,2139.0,266,1,53.0
16876,30,1,136.01,136.01,0,0,
16880,120,1,321.78,321.78,0,0,
16883,108,17,117.16647058823528,1991.83,254,1,15.4375
16884,183,2,322.04,644.08,14,1,14.0
16885,12,1,239.23000000000002,239.23000000000002,0,0,
16886,83,1,134.0,134.0,0,0,
16887,27,2,232.92,465.84000000000003,337,1,337.0
16888,27,3,145.71666666666667,437.15,300,1,150.0
16889,24,3,317.41,952.23,168,1,83.5
16890,103,3,95.13666666666666,285.41,105,1,52.0
16891,105,6,169.14333333333335,1014.86,256,1,51.0
16892,181,2,118.28,236.56,177,1,177.0
16893,3,1,109.91,109.91,0,0,
16894,129,3,441.3533333333334,1324.06,33,1,16.5
16895,65,4,225.57,902.28,227,1,75.0
16896,182,1,103.95,103.95,0,0,
16898,42,2,195.74,391.48,161,1,161.0
16899,5,2,219.73000000000002,439.46000000000004,18,1,18.0
16901,356,1,204.26,204.26,0,0,
16903,7,2,344.52,689.04,35,1,35.0
16904,5,5,207.88000000000002,1039.4,32,1,7.75
16905,9,10,167.732,1677.32,346,1,37.888888888888886
16906,55,3,289.6766666666667,869.03,147,1,73.5
16907,13,4,136.0575,544.23,140,1,46.333333333333336
16908,349,1,252.59,252.59,0,0,
16911,262,2,127.62500000000001,255.25,25,1,25.0
16912,48,4,476.2325,1904.93,309,1,102.66666666666667
16913,278,2,155.235,310.46999999999997,0,1,0.0
16915,13,5,184.3,921.5,182,1,45.25
16916,30,2,174.53,349.06,12,1,12.0
16917,259,1,1466.31,1466.31,0,0,
16918,49,10,214.44700000000003,2144.47,314,1,34.55555555555556
16919,16,13,179.31615384615387,2331.11,87,1,6.916666666666667
16920,38,1,355.45,355.45,0,0,
16921,69,2,138.44,276.88,157,1,157.0
16922,199,1,611.08,611.08,0,0,
16923,2,13,471.59615384615387,6130.75,302,1,24.833333333333332
16925,167,1,125.65,125.65,0,0,
16926,83,4,240.2125,960.85,70,1,23.333333333333332
16928,3,12,95.78166666666665,1149.3799999999999,298,1,26.545454545454547
16931,7,2,238.675,477.35,16,1,16.0
16932,50,2,139.385,278.77,147,1,147.0
16933,16,7,374.0028571428571,2618.02,340,1,56.333333333333336
16934,10,4,290.015,1160.06,237,1,79.0
16935,8,3,178.36666666666667,535.1,39,1,19.0
16936,12,1,288.49,288.49,0,0,
16937,126,1,202.1,202.1,0,0,
16938,8,5,861.36,4306.8,278,1,69.0
16939,115,3,149.66666666666666,449.0,160,1,79.5
16940,77,5,675.5559999999999,3377.78,280,1,69.5
16941,238,1,33.0,33.0,0,0,
16943,166,2,241.38,482.76,84,1,84.0
16944,236,1,101.36,101.36,0,0,
16945,20,14,300.19,4202.66,337,1,25.692307692307693
16946,10,5,244.408,1222.04,264,1,65.5
16947,89,4,137.1825,548.73,184,1,61.0
16948,56,4,108.4375,433.75,226,1,75.33333333333333
16950,17,7,347.6871428571429,2433.81,294,1,48.666666666666664
16952,68,3,210.39,631.17,287,1,143.5
16954,6,11,363.3454545454545,3996.7999999999997,311,1,30.6
16955,181,2,300.82,601.64,123,1,123.0
16958,62,1,809.44,809.44,0,0,
16960,17,5,307.276,1536.38,256,1,63.75
16961,15,2,280.195,560.39,144,1,144.0
16962,36,1,251.04,251.04,0,0,
16964,360,2,103.925,207.85,0,1,0.0
16970,253,1,71.4,71.4,0,0,
16972,9,2,393.125,786.25,73,1,73.0
16973,13,1,127.0,127.0,0,0,
16974,149,2,182.75,365.5,41,1,41.0
16975,50,3,308.70666666666665,926.12,82,1,40.5
16977,22,4,124.0,496.0,236,1,78.33333333333333
16978,293,2,212.275,424.55,0,1,0.0
16979,10,3,335.91333333333336,1007.74,66,1,33.0
16980,55,1,394.37,394.37,0,0,
16983,3,4,403.87,1615.48,70,1,22.666666666666668
16984,31,7,896.2071428571428,6273.45,238,1,39.166666666666664
16985,3,13,419.92615384615385,5459.04,352,1,29.083333333333332
16986,72,9,335.06111111111113,3015.55,228,1,28.25
16987,3,4,227.7125,910.85,361,1,119.66666666666667
16988,6,1,256.55,256.55,0,0,
16990,49,1,165.0,165.0,0,0,
16991,48,1,1041.21,1041.21,0,0,
16992,14,8,482.77375,3862.19,279,1,39.42857142857143
16993,90,2,975.475,1950.9499999999998,112,1,112.0
16996,9,3,222.2166666666667,666.6500000000001,35,1,17.5
16998,71,1,107.0,107.0,0,0,
17000,23,2,203.15,406.3,11,1,11.0
17001,3,8,331.40375,2651.23,247,1,35.0
17002,70,4,269.455,1077.82,197,1,65.66666666666667
17003,29,4,207.54,830.16,176,1,58.333333333333336
17004,19,2,506.11,1012.22,31,1,31.0
17005,97,2,371.18,742.36,118,1,118.0
17006,19,4,213.635,854.54,252,1,83.66666666666667
17007,64,1,230.17000000000002,230.17000000000002,0,0,
17008,56,1,81.36,81.36,0,0,
17009,178,1,242.06,242.06,0,0,
17011,274,2,200.39999999999998,400.8,4,1,4.0
17012,352,1,384.16,384.16,0,0,
17016,203,1,552.4,552.4,0,0,
17017,7,9,431.4144444444444,3882.73,356,1,44.125
17018,14,4,341.9,1367.6,347,1,115.33333333333333
17019,2,7,340.11,2380.77,362,1,60.166666666666664
17020,169,2,467.81,935.62,104,1,104.0
17021,69,6,197.03666666666666,1182.22,146,1,28.8
17022,59,1,189.0,189.0,0,0,
17023,44,3,266.7266666666667,800.18,280,1,139.5
17025,37,2,495.95000000000005,991.9,231,1,231.0
17026,44,1,21.0,21.0,0,0,
17027,73,3,145.60666666666668,436.82,283,1,141.5
17028,208,3,531.2766666666666,1593.83,140,1,69.5
17029,9,5,284.26,1421.3,281,1,69.75
17031,5,4,598.375,2393.5,203,1,67.0
17032,174,8,375.575,3004.6,181,1,25.571428571428573
17033,24,1,302.65000000000003,302.65000000000003,0,0,
17034,36,2,269.2,538.4,104,1,104.0
17035,218,2,90.03,180.06,145,1,145.0
17036,10,1,176.9,176.9,0,0,
17038,42,1,630.77,630.77,0,0,
17039,231,1,1954.99,1954.99,0,0,
17040,177,1,13.52,13.52,0,0,
17041,24,3,201.57000000000002,604.71,202,1,101.0
17043,2,4,220.3425,881.37,354,1,118.0
17044,1,11,1001.2563636363636,11013.82,357,1,35.3
17045,3,2,244.12,488.24,52,1,52.0
17046,71,4,316.01250000000005,1264.05,175,1,58.333333333333336
17047,58,3,396.10999999999996,1188.33,300,1,149.5
17048,64,4,286.5825,1146.33,253,1,84.0
17049,2,10,428.75,4287.5,270,1,29.444444444444443
17050,2,5,292.59,1462.95,307,1,76.25
17051,73,3,155.75,467.25,182,1,90.5
17055,72,1,239.55,239.55,0,0,
17056,365,1,128.60000000000002,128.60000000000002,0,0,
17057,223,1,294.74,294.74,0,0,
17059,126,4,446.2825,1785.13,182,1,60.333333333333336
17062,24,2,187.70999999999998,375.42,41,1,41.0
17063,34,6,362.8983333333333,2177.39,331,1,65.8
17065,264,2,97.35,194.7,0,1,0.0
17066,353,1,228.34,228.34,0,0,
17067,351,3,151.51333333333332,454.54,6,1,3.0
17068,6,26,170.87653846153847,4442.79,241,1,9.16
17069,7,5,561.5060000000001,2807.5299999999997,356,1,88.75
17070,37,1,133.18,133.18,0,0,
17071,8,4,343.0425,1372.17,302,1,100.33333333333333
17072,252,1,282.05,282.05,0,0,
17074,189,1,203.05,203.05,0,0,
17075,56,6,234.6016666666667,1407.61,296,1,58.8
17076,19,3,133.89,401.66999999999996,342,1,171.0
17077,205,1,306.0,306.0,0,0,
17080,6,5,133.982,669.91,147,1,36.25
17081,22,4,168.5575,674.23,259,1,85.66666666666667
17082,21,4,682.0450000000001,2728.18,329,1,109.33333333333333
17083,36,6,440.6683333333333,2644.01,258,1,51.2
17084,23,1,2253.22,2253.22,0,0,
17085,3,23,274.9895652173913,6324.76,356,1,15.772727272727273
17087,364,1,221.53,221.53,0,0,
17089,13,1,128.45,128.45,0,0,
17090,1,6,184.255,1105.53,133,1,26.4
17091,27,10,368.989,3689.89,322,1,35.333333333333336
17092,64,7,545.3114285714286,3817.18,237,1,39.5
17093,219,1,235.88,235.88,0,0,
17094,50,1,100.2,100.2,0,0,
17095,57,4,312.0225,1248.09,293,1,97.66666666666667
17096,10,7,391.00714285714287,2737.05,171,1,28.333333333333332
17097,57,1,211.31,211.31,0,0,
17098,8,3,197.02333333333334,591.0699999999999,159,1,79.5
17099,160,1,582.17,582.17,0,0,
17101,21,3,295.1066666666666,885.3199999999999,155,1,77.5
17103,349,1,424.3,424.3,0,0,
17104,50,1,474.03,474.03,0,0,
17106,16,1,491.23,491.23,0,0,
17107,24,4,1314.9975,5259.99,279,1,92.66666666666667
17108,290,1,174.95,174.95,0,0,
17109,33,2,205.20999999999998,410.42,91,1,91.0
17110,147,2,173.7,347.4,89,1,89.0
17111,52,1,227.97,227.97,0,0,
17112,129,1,205.17,205.17,0,0,
17113,201,6,387.09833333333336,2322.59,123,1,24.2
17115,175,4,480.9975,1923.99,185,1,61.666666666666664
17116,275,1,389.78,389.78,0,0,
17121,29,1,314.74,314.74,0,0,
17122,15,3,144.06,432.18,111,1,55.5
17123,66,2,315.935,631.87,133,1,133.0
17126,8,4,266.4225,1065.69,83,1,27.666666666666668
17127,55,5,231.00600000000003,1155.0300000000002,306,1,76.0
17129,147,1,31.85,31.85,0,0,
17132,79,2,636.4,1272.8,36,1,36.0
17133,101,5,1946.018,9730.09,154,1,38.0
17134,69,1,212.1,212.1,0,0,
17135,36,3,199.61666666666667,598.85,169,1,84.0
17136,289,1,231.68,231.68,0,0,
17137,43,6,188.9383333333333,1133.63,261,1,51.8
17138,16,6,672.795,4036.77,283,1,56.2
17139,16,13,685.8453846153845,8915.99,308,1,25.333333333333332
17141,45,4,188.5825,754.33,266,1,88.66666666666667
17142,31,3,234.91666666666666,704.75,279,1,139.5
17143,44,2,462.055,924.11,98,1,98.0
17145,139,4,780.2275,3120.91,145,1,48.333333333333336
17146,62,10,511.046,5110.46,240,1,26.0
17147,79,5,297.072,1485.36,245,1,60.75
17149,78,1,143.10000000000002,143.10000000000002,0,0,
17150,3,6,229.275,1375.65,357,1,70.8
17151,362,1,231.90000000000003,231.90000000000003,0,0,
17152,52,1,327.0,327.0,0,0,
17155,154,5,128.152,640.76,208,1,51.75
17156,118,1,591.87,591.87,0,0,
17157,107,17,284.2882352941176,4832.9,255,1,15.5
17158,174,2,356.515,713.03,94,1,94.0
17159,104,2,280.355,560.71,167,1,167.0
17160,1,11,608.2845454545454,6691.13,361,1,35.6
17161,71,1,856.01,856.01,0,0,
17163,72,2,203.34,406.68,229,1,229.0
17165,8,5,327.12800000000004,1635.64,347,1,86.25
17167,6,3,289.0366666666667,867.11,65,1,32.0
17168,125,1,400.2,400.2,0,0,
17169,205,1,320.95,320.95,0,0,
17170,1,2,89.34,178.68,14,1,14.0
17171,288,1,159.68,159.68,0,0,
17172,57,2,319.405,638.81,296,1,296.0
17176,153,2,298.09499999999997,596.1899999999999,150,1,150.0
17177,132,1,119.5,119.5,0,0,
17178,358,1,436.71,436.71,0,0,
17179,9,3,265.1566666666667,795.47,180,1,89.5
17180,49,7,208.70714285714286,1460.95,264,1,43.5
17181,222,1,69.93,69.93,0,0,
17182,49,2,160.65,321.3,295,1,295.0
17184,196,2,99.20500000000001,198.41000000000003,161,1,161.0
17185,218,3,76.48666666666666,229.46,6,1,3.0
17187,153,1,263.76,263.76,0,0,
17188,73,6,353.1166666666666,2118.7000000000003,284,1,56.4
17189,188,3,191.07666666666668,573.23,176,1,88.0
17190,30,5,259.65999999999997,1298.3,241,1,60.0
17191,40,8,278.85125,2230.81,324,1,45.857142857142854
17192,163,1,77.83,77.83,0,0,
17193,13,2,305.37,610.74,351,1,351.0
17194,157,1,549.88,549.88,0,0,
17195,282,1,562.98,562.98,0,0,
17196,54,1,352.9,352.9,0,0,
17199,209,1,145.12,145.12,0,0,
17200,14,4,89.1775,356.71,264,1,88.0
17201,150,3,299.80333333333334,899.41,143,1,71.0
17202,47,1,160.65,160.65,0,0,
17203,15,4,503.0075,2012.03,0,1,0.0
17204,1,5,788.0260000000001,3940.13,173,1,43.0
17205,43,2,307.635,615.27,148,1,148.0
17207,279,1,303.21999999999997,303.21999999999997,0,0,
17208,22,1,115.35,115.35,0,0,
17209,276,3,203.86666666666667,611.6,87,1,43.5
17210,19,1,253.37,253.37,0,0,
17211,45,5,291.226,1456.13,307,1,76.5
17212,85,2,283.78,567.5600000000001,28,1,28.0
17213,124,6,348.02833333333336,2088.17,227,1,44.8
17215,91,1,186.15,186.15,0,0,
17216,181,1,65.05,65.05,0,0,
17217,246,1,104.5,104.5,0,0,
17218,5,8,242.4275,1939.42,305,1,43.285714285714285
17219,43,1,144.9,144.9,0,0,
17220,44,7,183.35714285714286,1283.5,270,1,45.0
17221,218,3,214.46333333333334,643.39,15,1,7.5
17222,104,5,250.17200000000003,1250.86,220,1,55.0
17223,2,1,153.9,153.9,0,0,
17224,128,1,100.86,100.86,0,0,
17225,208,1,131.15,131.15,0,0,
17226,71,2,253.315,506.63,220,1,220.0
17227,8,6,156.74333333333334,940.46,311,1,61.8
17228,82,5,183.04,915.1999999999999,181,1,45.0
17230,190,10,628.654,6286.54,167,1,18.22222222222222
17231,16,15,268.1813333333333,4022.72,342,1,24.071428571428573
17233,75,2,184.99,369.98,276,1,276.0
17235,13,6,168.82,1012.92,166,1,32.8
17236,37,6,168.855,1013.13,231,1,46.0
17237,2,2,343.695,687.39,6,1,6.0
17238,9,15,244.55733333333333,3668.36,356,1,25.071428571428573
17239,14,3,268.98333333333335,806.95,139,1,69.5
17240,223,1,130.6,130.6,0,0,
17241,12,12,228.67833333333337,2744.14,276,1,24.636363636363637
17242,83,3,584.7466666666666,1754.24,228,1,113.5
17243,3,43,278.0490697674419,11956.11,361,1,8.119047619047619
17244,10,4,217.785,871.14,350,1,116.66666666666667
17245,316,1,200.18,200.18,0,0,
17246,173,2,19.46,38.92,191,1,191.0
17248,108,1,227.51,227.51,0,0,
17249,55,1,68.03,68.03,0,0,
17251,9,2,264.57500000000005,529.15,342,1,342.0
17254,28,1,198.29,198.29,0,0,
17255,17,2,250.35999999999999,500.72,55,1,55.0
17256,108,3,86.31,258.93,118,1,59.0
17257,63,2,96.36500000000001,192.73,0,1,0.0
17258,23,2,208.65000000000003,417.3,268,1,268.0
17259,72,4,226.0825,904.33,210,1,69.66666666666667
17260,38,1,120.95,120.95,0,0,
17261,136,1,230.44,230.44,0,0,
17262,105,6,205.9,1235.4,246,1,48.8
17264,51,1,279.59,279.59,0,0,
17266,126,2,103.54499999999999,207.09,141,1,141.0
17268,72,7,138.60714285714286,970.25,286,1,47.5
17269,12,1,537.46,537.46,0,0,
17270,96,2,302.2,604.4,262,1,262.0
17271,363,1,210.39,210.39,0,0,
17273,51,1,141.12,141.12,0,0,
17274,22,1,465.4,465.4,0,0,
17275,10,1,114.52,114.52,0,0,
17276,29,1,508.39,508.39,0,0,
17278,192,1,25.2,25.2,0,0,
17280,65,1,118.85999999999999,118.85999999999999,0,0,
17281,1,6,132.975,797.8499999999999,299,1,59.2
17282,83,2,318.125,636.25,92,1,92.0
17283,5,1,188.46,188.46,0,0,
17284,16,2,570.29,1140.58,56,1,56.0
17285,255,2,214.17000000000002,428.34,34,1,34.0
17286,27,2,120.78,241.56,0,1,0.0
17287,14,14,201.79642857142855,2825.15,348,1,26.384615384615383
17288,17,4,270.0625,1080.25,3,1,1.0
17289,3,6,189.16333333333333,1134.98,265,1,52.4
17290,8,6,162.70000000000002,976.2,344,1,68.4
17292,99,2,135.875,271.75,107,1,107.0
17293,21,8,237.39000000000001,1899.1200000000001,342,1,48.285714285714285
17294,296,2,233.89499999999998,467.78999999999996,0,1,0.0
17296,357,1,338.13,338.13,0,0,
17298,1,3,153.04666666666665,459.14,267,1,133.5
17299,66,2,173.485,346.97,41,1,41.0
17300,17,2,196.82,393.64,90,1,90.0
17301,251,1,132.8,132.8,0,0,
17304,161,1,111.5,111.5,0,0,
17305,275,1,2135.46,2135.46,0,0,
17306,20,2,575.52,1151.04,10,1,10.0
17307,22,11,363.6263636363637,3999.8900000000003,293,1,29.0
17308,20,2,2255.88,4511.76,59,1,59.0
17309,8,2,123.92,247.84,291,1,291.0
17310,14,2,512.55,1025.1,147,1,147.0
17311,19,4,545.4275,2181.71,282,1,93.33333333333333
17314,20,9,264.0566666666667,2376.51,343,1,42.5
17315,2,5,671.668,3358.34,63,1,15.5
17316,47,1,124.45,124.45,0,0,
17318,352,1,164.28,164.28,0,0,
17319,296,1,29.1,29.1,0,0,
17320,65,3,414.74333333333334,1244.23,249,1,124.0
17321,21,4,260.08,1040.32,183,1,60.666666666666664
17322,3,5,184.518,922.59,360,1,89.75
17323,34,5,128.904,644.52,291,1,72.5
17324,78,8,148.07375000000002,1184.5900000000001,269,1,38.142857142857146
17325,37,2,256.385,512.77,230,1,230.0
17326,35,2,160.975,321.95,121,1,121.0
17327,36,2,76.175,152.35,152,1,152.0
17328,300,1,104.7,104.7,0,0,
17329,358,3,160.44000000000003,481.32,5,1,2.5
17330,171,2,29.950000000000003,59.900000000000006,103,1,103.0
17332,155,5,167.654,838.27,128,1,31.5
17334,33,1,328.13,328.13,0,0,
17335,10,2,254.0,508.0,300,1,300.0
17336,99,1,81.12,81.12,0,0,
17338,2,9,610.96,5498.64,264,1,32.5
17339,136,1,59.0,59.0,0,0,
17340,27,7,1054.3228571428572,7380.26,263,1,43.333333333333336
17341,167,2,297.435,594.87,0,1,0.0
17342,6,4,306.885,1227.54,290,1,96.0
17343,3,5,213.26,1066.3,359,1,89.5
17344,355,1,307.54,307.54,0,0,
17345,2,6,177.82333333333335,1066.94,362,1,72.2
17346,12,11,227.25727272727272,2499.83,214,1,20.9
17348,64,4,329.2225,1316.8899999999999,201,1,66.66666666666667
17349,7,4,185.375,741.5,251,1,83.0
17350,21,3,206.657,619.971,282,1,140.5
17351,54,9,155.67555555555555,1401.08,301,1,37.25
17352,323,1,36.25,36.25,0,0,
17353,118,2,751.0,1502.0,132,1,132.0
17354,55,3,583.4666666666666,1750.3999999999999,0,1,0.0
17355,13,1,285.11,285.11,0,0,
17356,181,4,192.0625,768.25,133,1,44.0
17358,3,3,166.73333333333332,500.2,276,1,138.0
17359,275,1,156.6,156.6,0,0,
17360,12,3,215.1966666666667,645.59,48,1,24.0
17361,303,2,196.22,392.44,0,1,0.0
17362,27,5,142.362,711.8100000000001,302,1,75.0
17363,22,3,313.62,940.86,6,1,3.0
17364,3,17,446.4258823529412,7589.24,356,1,21.6875
17365,13,7,489.06,3423.42,289,1,47.666666666666664
17366,59,2,548.12,1096.24,23,1,23.0
17368,2,6,152.245,913.47,348,1,69.4
17369,82,1,979.1999999999999,979.1999999999999,0,0,
17371,250,3,79.55333333333333,238.66,108,1,54.0
17372,8,20,151.744,3034.88,354,1,18.105263157894736
17373,45,3,173.52666666666667,520.58,230,1,115.0
17374,22,1,231.34,231.34,0,0,
17375,58,1,260.45,260.45,0,0,
17376,31,2,125.22,250.44,117,1,117.0
17377,5,58,235.00327586206896,13630.19,358,1,5.7894736842105265
17378,1,1,10.95,10.95,0,0,
17380,61,3,215.0,645.0,100,1,49.5
17381,22,9,1791.4488888888889,16123.039999999999,152,1,18.5
17382,62,7,119.55428571428571,836.88,133,1,22.0
17383,80,1,110.69999999999999,110.69999999999999,0,0,
17384,94,1,171.15,171.15,0,0,
17386,12,1,126.35000000000001,126.35000000000001,0,0,
17388,47,7,204.57285714285715,1432.01,308,1,50.833333333333336
17389,1,27,940.4074074074074,25391.0,361,1,13.5
17390,47,1,149.3,149.3,0,0,
17392,77,1,168.65,168.65,0,0,
17393,37,2,190.57500000000002,381.15,77,1,77.0
17395,135,1,97.5,97.5,0,0,
17396,36,6,179.79999999999998,1078.8,32,1,5.8
17397,43,1,536.77,536.77,0,0,
17400,208,3,849.0300000000001,2547.09,141,1,70.5
17401,168,1,114.85,114.85,0,0,
17402,7,10,200.236,2002.36,342,1,37.666666666666664
17403,77,1,118.95,118.95,0,0,
17404,36,8,1984.2875,15874.3,292,1,41.142857142857146
17406,71,10,200.25300000000001,2002.53,288,1,31.444444444444443
17407,38,1,552.9,552.9,0,0,
17408,127,2,141.72000000000003,283.44000000000005,13,1,13.0
17409,48,8,877.7075,7021.66,306,1,43.57142857142857
17411,13,2,323.22,646.44,349,1,349.0
17412,12,9,329.12888888888887,2962.16,352,1,43.5
17413,31,2,280.07,560.14,165,1,165.0
17414,50,4,367.88,1471.52,313,1,103.66666666666667
17416,20,15,693.6686666666667,10405.03,331,1,23.428571428571427
17417,175,1,164.18,164.18,0,0,
17418,14,1,206.60000000000002,206.60000000000002,0,0,
17419,13,6,316.61333333333334,1899.68,297,1,59.0
17420,17,3,118.25,354.75,11,1,5.5
17421,13,3,353.1366666666667,1059.41,349,1,174.0
17422,8,5,323.07800000000003,1615.39,153,1,38.0
17423,20,1,420.54,420.54,0,0,
17426,79,7,434.3585714285714,3040.51,207,1,34.5
17428,1,17,835.8770588235294,14209.91,363,1,22.4375
17429,23,2,416.27,832.54,33,1,33.0
17430,13,2,178.405,356.81,92,1,92.0
17432,12,7,197.94714285714284,1385.6299999999999,350,1,58.0
17433,12,1,266.8,266.8,0,0,
17435,38,1,331.35,331.35,0,0,
17436,35,3,105.92,317.76,324,1,161.5
17437,156,1,373.17,373.17,0,0,
17438,71,4,258.58000000000004,1034.32,196,1,65.33333333333333
17439,282,1,325.74,325.74,0,0,
17440,176,1,137.16,137.16,0,0,
17441,359,1,293.35,293.35,0,0,
17442,8,9,263.52666666666664,2371.74,280,1,34.75
17448,124,46,316.45586956521737,14556.97,147,1,3.0444444444444443
17449,14,6,405.04833333333335,2430.29,342,1,68.2
17450,34,5,10078.692000000001,50393.46,30,1,7.25
17454,89,6,171.735,1030.41,230,1,45.8
17456,83,1,725.7,725.7,0,0,
17457,6,9,471.90111111111105,4247.11,352,1,43.5
17458,8,1,213.08,213.08,0,0,
17460,13,10,153.554,1535.54,300,1,32.77777777777778
17463,187,2,330.75,661.5,28,1,28.0
17464,149,2,355.49,710.98,97,1,97.0
17465,52,7,363.2557142857143,2542.79,310,1,51.333333333333336
17467,22,1,102.6,102.6,0,0,
17468,2,1,57.8,57.8,0,0,
17469,27,12,265.02333333333337,3180.28,323,1,29.0
17470,23,6,250.23333333333335,1501.3999999999999,111,1,21.8
17471,101,1,321.65000000000003,321.65000000000003,0,0,
17472,255,1,224.81,224.81,0,0,
17473,35,2,303.5,607.0,47,1,47.0
17474,226,1,1047.0,1047.0,0,0,
17476,22,2,244.93,489.86,341,1,341.0
17477,239,2,572.15,1144.3,34,1,34.0
17478,35,2,636.4000000000001,1272.8,225,1,225.0
17479,259,1,389.26000000000005,389.26000000000005,0,0,
17480,71,1,390.21,390.21,0,0,
17482,114,2,389.095,778.19,91,1,91.0
17483,41,1,177.69,177.69,0,0,
17484,203,2,104.785,209.57,47,1,47.0
17487,355,1,160.55,160.55,0,0,
17488,268,1,336.5,336.5,0,0,
17490,15,2,329.09000000000003,658.18,181,1,181.0
17491,9,7,299.25714285714287,2094.8,207,1,34.166666666666664
17492,105,2,373.925,747.85,40,1,40.0
17493,12,1,100.91000000000001,100.91000000000001,0,0,
17494,128,1,54.699999999999996,54.699999999999996,0,0,
17495,17,1,309.16,309.16,0,0,
17496,190,3,380.6133333333334,1141.84,130,1,65.0
17497,17,2,143.625,287.25,220,1,220.0
17499,188,1,718.51,718.51,0,0,
17504,7,9,729.7877777777778,6568.09,289,1,35.5
17505,177,3,429.88000000000005,1289.64,54,1,27.0
17508,8,7,598.8457142857143,4191.92,351,1,58.0
17510,47,1,206.07999999999998,206.07999999999998,0,0,
17511,7,29,2795.534137931035,81070.49,356,1,12.214285714285714
17512,79,8,317.85375,2542.83,276,1,39.0
17513,35,2,322.8,645.6,70,1,70.0
17514,296,1,334.18,334.18,0,0,
17515,21,5,195.688,978.4399999999999,156,1,38.5
17516,5,1,189.47,189.47,0,0,
17518,52,2,164.71,329.42,195,1,195.0
17519,69,9,325.57222222222225,2930.15,296,1,36.75
17521,21,2,277.425,554.85,40,1,40.0
17524,65,2,197.07,394.14,0,1,0.0
17525,24,2,369.6,739.2,31,1,31.0
17526,2,8,342.9175,2743.34,346,1,49.142857142857146
17529,237,2,620.125,1240.25,87,1,87.0
17530,209,2,227.935,455.87,151,1,151.0
17531,154,2,485.06,970.12,90,1,90.0
17532,12,1,65.34,65.34,0,0,
17533,61,1,34.8,34.8,0,0,
17534,78,4,361.3675,1445.47,200,1,66.66666666666667
17536,47,2,144.16500000000002,288.33,262,1,262.0
17539,244,4,306.64250000000004,1226.57,108,1,35.666666666666664
17540,10,4,252.925,1011.7,216,1,71.66666666666667
17541,136,1,124.46,124.46,0,0,
17542,268,2,85.47500000000001,170.95,0,1,0.0
17543,176,1,120.05,120.05,0,0,
17544,17,3,320.23,960.69,0,1,0.0
17545,17,3,267.5266666666667,802.58,187,1,93.5
17547,2,2,363.925,727.85,289,1,289.0
17548,5,3,209.31999999999996,627.96,17,1,8.5
17550,24,6,380.08,2280.48,272,1,54.0
17552,65,8,232.04500000000002,1856.36,189,1,26.857142857142858
17553,99,3,756.6666666666666,2270.0,138,1,69.0
17555,52,3,191.49333333333334,574.48,160,1,79.5
17556,6,1,142.77,142.77,0,0,
17557,359,1,34.0,34.0,0,0,
17558,20,1,259.17,259.17,0,0,
17559,139,1,167.62,167.62,0,0,
17560,22,4,260.2125,1040.85,265,1,87.66666666666667
17561,17,3,184.90666666666667,554.72,342,1,170.5
17563,205,2,196.19,392.38,33,1,33.0
17565,213,1,131.83,131.83,0,0,
17567,68,1,506.6,506.6,0,0,
